,caseid,topk_ids,topk_sims,neighbor_modes
1063,1234893053,"['1242475831', '1239353803', '1236870167', '1238940359', '1240846073', '1238729663', '1239626647', '1255850795', '1236717699', '1240324245']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 1}"
1064,1255888935,"['1240738351', '1236709691', '1238087609', '1235492891', '1237533877', '1239526317', '1237288281', '1237066739', '1239769485', '1244445275', '1241068943']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1065,1232331101,"['1240462011', '1236647941', '1235065665', '1237496469', '1253305355', '1242358949', '1241574337']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1066,1232899065,"['1242699317', '1246124837']","[1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1067,1236781183,['1242458983'],[1.0],"{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
1068,1240144325,"['1239685971', '1239798457', '1247688153', '1242984255', '1236780597', '1238158943', '1238611247']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
1069,1236677851,"['1236920885', '1242698661', '1237648281', '1240600215']","[1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 2, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
1070,1242841519,"['1239155767', '1242821929', '1232811757', '1236986011', '1238012883', '1234832275']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 1}"
1071,1234644597,"['1237439219', '1245221159', '1236629815', '1237562061', '1241018803', '1236921647', '1237702933', '1239497045', '1242453211']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
1072,1239039181,"['1242950203', '1241288113', '1243988791', '1235370643', '1235465973', '1237644703', '1237602651', '1247693069', '1241095203']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1073,1243787207,"['1249937987', '1242617657', '1236881073', '1240963147', '1241982357', '1239433275', '1234796785', '1235538837', '1235675061', '1236356059', '1243634427', '1237186135', '1236986443']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
1074,1237954547,"['1243531269', '1236664599', '1235879677', '1240325555', '1243911985']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 1}"
1075,1246435833,"['1236864259', '1251887279', '1237428053']","[1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
1076,1239703931,"['1259387173', '1244729431', '1245141765', '1238336737', '1246667555', '1242287461', '1257249253', '1255832259', '1240800225', '1240579855']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
1077,1232568437,"['1237856405', '1256225713', '1239675265', '1237332841', '1236679123']","[1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
1078,1243892867,"['1236922245', '1238906035', '1238541097', '1246138383', '1241206085', '1247685435']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
1079,1232943583,"['1236456091', '1243712025']","[1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 2, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
1080,1239833787,"['1255814205', '1240251757', '1238138095', '1234831351', '1232947387']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
1081,1238875801,"['1242391121', '1242596405', '1247693265', '1237160981', '1237647457']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
1082,1237397519,"['1238343539', '1232933559', '1247688065', '1237798393', '1242548603', '1241355541']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
1083,1247685531,"['1235539675', '1243727441', '1250987963']","[1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
1084,1237288281,"['1240738351', '1236709691', '1238087609', '1235492891', '1237533877', '1239526317', '1255888935', '1237066739', '1239769485', '1244445275', '1241068943']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1085,1236352587,"['1237906117', '1235808529', '1242640179', '1239077715']","[1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
1086,1240375355,"['1242821167', '1234996097', '1238453727', '1236749311', '1237621599', '1242357085', '1236961377', '1249648435', '1243651065', '1238092945']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
1087,1243289205,['1233558897'],[1.0],"{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
1088,1239706921,"['1236890029', '1240854905', '1251663221', '1237806695', '1243748333']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
1089,1235066043,"['1243429429', '1235358987', '1238204705', '1236890427', '1246543677', '1240401991', '1239074513', '1237372349', '1238030691', '1234991753', '1239466253']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
1090,1237529095,"['1240352709', '1237600755', '1241168003', '1246471497', '1241045649']","[1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
1091,1242949965,"['1232523251', '1235490395', '1242526067', '1244493869', '1238770661', '1243310089', '1235489025', '1249716387', '1236673211', '1238848479']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
1092,1242825337,"['1236988715', '1243711437', '1240763481', '1242413267', '1236929981', '1242413807', '1239421755', '1239117865', '1239247283', '1241893075', '1245012877', '1235023871', '1245297729', '1246776503', '1237068167', '1240023611', '1237955219']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
1093,1242358949,"['1240462011', '1236647941', '1235065665', '1237496469', '1253305355', '1232331101']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1094,1242451901,"['1234802201', '1235648309']","[1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
1095,1235735301,"['1235793511', '1242481159']","[1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
1096,1243310089,"['1232523251', '1235490395', '1242526067', '1244493869', '1238770661', '1242949965', '1235489025', '1249716387', '1236673211', '1238848479']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
1097,1238125459,"['1247688027', '1238133547', '1234964407', '1236808667']","[1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
1098,1238767937,"['1236652307', '1239629245', '1236815317', '1240798665', '1236812529', '1255887991']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
1099,1239677025,"['1235020261', '1232890971', '1243820059', '1235323831', '1257099773', '1238243917']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
1100,1242408829,[],[],"{'327d': None, '331a': None, '333a': None, '334c': None, '332g': None, '334b': None, '334h': None, '333c': None, '330c': None, '355e': None}"
1101,1239643035,"['1240376371', '1245775731', '1237269687']","[1.0, 0.9, 0.8]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 2, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
1102,1237883385,['1250396773'],[0.9],"{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
1103,1237165289,['1238086517'],[0.9],"{'327d': 2, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
1104,1239774623,"['1243874977', '1235764463']","[1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1105,1238392913,"['1232445341', '1240022739']","[1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
1106,1238020395,"['1242639717', '1240404159', '1236777429', '1243946689', '1236554391', '1255999153']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
1107,1237024661,"['1236663639', '1238915281', '1236986449', '1235595559', '1239711329', '1236425783']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
1108,1243985319,"['1236811877', '1238394797', '1236713623']","[1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
1109,1237367121,['1244744779'],[1.0],"{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
1110,1237564701,"['1240762975', '1251529305', '1237120955', '1237528051', '1235540613', '1240376237', '1232901323', '1234862555', '1245222585']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
1111,1239707479,"['1237566045', '1237888493']","[1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
1112,1235793611,['1240183779'],[0.9],"{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
1113,1242287461,"['1259387173', '1244729431', '1245141765', '1238336737', '1246667555', '1239703931', '1257249253', '1255832259', '1240800225', '1240579855']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
1114,1240351539,"['1242548791', '1242432175', '1245253653', '1237433811']","[1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 1, '355e': 2}"
1115,1238030691,"['1243429429', '1235358987', '1238204705', '1236890427', '1246543677', '1240401991', '1239074513', '1237372349', '1235066043', '1234991753', '1239466253']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
1116,1238882805,"['1236543951', '1237806755', '1242985491']","[1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
1117,1237952569,"['1238594717', '1251938959', '1240811077', '1239115165', '1235864991', '1243715167', '1236658681', '1236624457', '1239155855', '1237005625', '1236892697', '1240429653', '1242821465', '1241021095', '1239707217', '1237096347', '1238289187']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1118,1236892697,"['1238594717', '1251938959', '1240811077', '1239115165', '1235864991', '1243715167', '1236658681', '1236624457', '1239155855', '1237005625', '1237952569', '1240429653', '1242821465', '1241021095', '1239707217', '1237096347', '1238289187']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1119,1237702933,"['1237439219', '1245221159', '1236629815', '1237562061', '1241018803', '1236921647', '1234644597', '1239497045', '1242453211']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
1120,1243991159,"['1232518813', '1241123529', '1243893695', '1238618221', '1242526299', '1238335631']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
1121,1235297507,"['1232692099', '1239464547', '1247685451', '1257433319', '1240404525', '1236811849', '1235770257', '1239330403', '1239803849', '1237432373', '1236987439', '1236076469', '1240326119', '1243003359']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
1122,1237471363,"['1238294423', '1238129837', '1239712055', '1235676317', '1247685353', '1232539773', '1243892071']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
1123,1247684587,"['1237695831', '1238800161', '1239838723', '1236986647', '1236981251', '1237032125']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1124,1238093993,['1243712025'],[0.9],"{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 2, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1125,1238396373,"['1238512833', '1232536265', '1243513805', '1235691037', '1239047965', '1243873123', '1236959393']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1126,1237066739,"['1240738351', '1236709691', '1238087609', '1235492891', '1237533877', '1239526317', '1255888935', '1237288281', '1239769485', '1244445275', '1241068943']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1127,1235594473,"['1247684961', '1240696189', '1236986233', '1237027271', '1243567433', '1240400615', '1247685749', '1242556009', '1239249341', '1243712025']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1128,1237705489,"['1238287551', '1236262677', '1247685299', '1232691515', '1236631809']","[1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
1129,1241893853,"['1242805373', '1239579175']","[1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
1130,1234958375,"['1237119463', '1239361423', '1238911291', '1242479013', '1246454783', '1254570743', '1237644851']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
1131,1237806695,"['1236890029', '1240854905', '1251663221', '1239706921', '1243748333']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
1132,1240459851,['1250610871'],[1.0],"{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
1133,1239318937,"['1242455805', '1255813041', '1242430601']","[1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
1134,1241313095,"['1239002913', '1235540329']","[1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 1, '355e': 1}"
1135,1237527829,[],[],"{'327d': None, '331a': None, '333a': None, '334c': None, '332g': None, '334b': None, '334h': None, '333c': None, '330c': None, '355e': None}"
1136,1238774257,"['1236896023', '1235880379']","[0.9, 0.8]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 1}"
1137,1238815479,"['1236165993', '1235239975', '1242427983']","[1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
1138,1240351513,"['1236332691', '1232799425', '1231138163', '1234604021', '1237645413', '1235675047']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1139,1246776503,"['1236988715', '1243711437', '1240763481', '1242413267', '1236929981', '1242413807', '1239421755', '1239117865', '1239247283', '1241893075', '1245012877', '1235023871', '1245297729', '1242825337', '1237068167', '1240023611', '1237955219']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
1140,1244678211,"['1240193653', '1236840441', '1239330015', '1239360145', '1241918585', '1241042705', '1239899431', '1237650033']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
1141,1232673113,"['1242455493', '1243747285', '1232899327']","[1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
1142,1238678685,"['1239113447', '1238252721', '1238088497']","[1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
1143,1237025593,"['1255909501', '1237647677', '1242819515', '1237334025', '1241259779']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
1144,1247064795,"['1242640179', '1232683805']","[0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
1145,1239036437,['1240765531'],[0.9],"{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
1146,1240703739,"['1251900045', '1234990771', '1236708901', '1236754075', '1245274147', '1247684685', '1249716143', '1240788913']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
1147,1237202631,"['1238391153', '1247684761', '1242428533', '1237530197', '1237813149', '1239685285', '1235207747', '1250987613', '1232518079', '1242838925', '1238906341', '1246524271']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
1148,1234991753,"['1243429429', '1235358987', '1238204705', '1236890427', '1246543677', '1240401991', '1239074513', '1237372349', '1235066043', '1238030691', '1239466253']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
1149,1240673891,"['1246402981', '1238244917', '1232533353', '1242526459', '1240378911', '1238690539']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 1, '355e': 1}"
1150,1243746043,"['1236203049', '1235688683', '1256004905', '1238086517']","[1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
1151,1240702723,"['1250737383', '1236892877', '1239000903', '1239526155', '1238341131', '1244154547', '1243963573', '1249716311', '1239677113']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
1152,1232947387,"['1255814205', '1240251757', '1238138095', '1234831351', '1239833787']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
1153,1236715279,"['1238959575', '1238025939']","[1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
1154,1248076107,"['1240404095', '1239360109', '1240087973', '1232569053', '1239086837', '1240430417', '1240378965', '1242476253']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 1, '355e': 2}"
1155,1252209801,"['1244563177', '1241180383']","[1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
